date,weekday,month,year,is_schoolholiday,is_holiday,is_holiday_next2days,store,product,rain,temperature,promotion_currentweek,promotion_lastweek
2018-04-21,FRI,APR,2018,0,0,0,20,101,0.0,17.1,0,0
2018-04-22,SAT,APR,2018,0,0,0,20,101,0.0,17.5,0,0
2018-04-23,SUN,APR,2018,0,0,0,20,101,15.7,14.4,0,0
2018-04-24,MON,APR,2018,0,0,0,20,101,0.0,13.1,0,0
2018-04-25,TUE,APR,2018,0,0,0,20,101,0.2,13.1,0,0
2018-04-26,WED,APR,2018,0,0,0,20,101,0.0,9.7,0,0
2018-04-27,THU,APR,2018,0,0,0,20,101,0.0,10.7,0,0
2018-04-28,FRI,APR,2018,0,0,0,20,101,12.0,12.3,0,0
2018-04-29,SAT,APR,2018,0,0,1,20,101,0.1,16.8,0,0
2018-04-30,SUN,APR,2018,0,0,1,20,101,0.0,13.3,0,0
2018-05-01,MON,MAY,2018,0,1,0,20,101,0.0,8.4,0,0
2018-05-02,TUE,MAY,2018,0,0,0,20,101,0.0,9.6,0,0
2018-05-03,WED,MAY,2018,0,0,0,20,101,0.0,12.6,0,0
2018-05-04,THU,MAY,2018,0,0,0,20,101,0.0,13.8,0,0
2018-05-05,FRI,MAY,2018,0,0,0,20,101,0.0,15.6,0,0
2018-05-06,SAT,MAY,2018,0,0,0,20,101,0.0,16.1,0,0
2018-05-07,SUN,MAY,2018,0,0,0,20,101,0.0,15.9,0,0
2018-05-08,MON,MAY,2018,0,0,1,20,101,0.0,16.6,0,0
2018-05-09,TUE,MAY,2018,0,0,1,20,101,5.5,17.0,0,0
2018-05-10,WED,MAY,2018,0,1,0,20,101,0.1,14.4,0,0
2018-05-11,THU,MAY,2018,0,0,0,20,101,0.0,13.6,0,0
2018-05-12,FRI,MAY,2018,0,0,0,20,101,0.0,16.5,0,0
2018-05-13,SAT,MAY,2018,0,0,0,20,101,19.9,17.0,0,0
2018-05-14,SUN,MAY,2018,0,0,0,20,101,5.9,15.8,0,0
2018-05-15,MON,MAY,2018,0,0,0,20,101,7.4,14.1,0,0
2018-05-16,TUE,MAY,2018,0,0,0,20,101,5.5,13.1,0,0
2018-05-17,WED,MAY,2018,0,0,0,20,101,0.0,12.8,0,0
2018-05-18,THU,MAY,2018,0,0,1,20,101,0.0,11.5,0,0
2018-05-19,FRI,MAY,2018,0,0,1,20,101,0.2,12.4,0,0
2018-05-20,SAT,MAY,2018,0,1,1,20,101,3.5,14.0,0,0
2018-05-21,SUN,MAY,2018,0,1,0,20,101,0.0,17.0,0,0
2018-05-22,MON,MAY,2018,1,0,0,20,101,8.4,15.7,0,0
2018-05-23,TUE,MAY,2018,1,0,0,20,101,0.4,16.8,0,0
2018-05-24,WED,MAY,2018,1,0,0,20,101,0.8,16.4,0,0
2018-05-25,THU,MAY,2018,1,0,0,20,101,0.0,17.9,0,0
2018-05-26,FRI,MAY,2018,1,0,0,20,101,0.0,19.1,0,0
2018-05-27,SAT,MAY,2018,1,0,0,20,101,0.0,20.2,0,0
2018-05-28,SUN,MAY,2018,1,0,0,20,101,0.0,21.7,0,0
2018-05-29,MON,MAY,2018,1,0,1,20,101,0.0,22.0,0,0
2018-05-30,TUE,MAY,2018,1,0,1,20,101,0.0,22.2,0,0
2018-05-31,WED,MAY,2018,1,1,0,20,101,0.1,22.5,0,0
2018-06-01,THU,JUN,2018,1,0,0,20,101,0.0,19.3,0,0
2018-06-02,FRI,JUN,2018,1,0,0,20,101,0.0,18.7,0,0
2018-06-03,SAT,JUN,2018,0,0,0,20,101,0.0,20.3,0,0
2018-06-04,SUN,JUN,2018,0,0,0,20,101,0.0,21.0,0,0
2018-06-05,MON,JUN,2018,0,0,0,20,101,0.0,21.4,0,0
2018-06-06,TUE,JUN,2018,0,0,0,20,101,0.0,21.1,0,0
2018-06-07,WED,JUN,2018,0,0,0,20,101,0.4,20.2,0,0
2018-06-08,THU,JUN,2018,0,0,0,20,101,0.0,20.7,0,0
2018-06-09,FRI,JUN,2018,0,0,0,20,101,1.5,21.5,0,0
2018-06-10,SAT,JUN,2018,0,0,0,20,101,5.1,21.0,0,0
2018-06-11,SUN,JUN,2018,0,0,0,20,101,39.3,19.8,0,0
2018-06-12,MON,JUN,2018,0,0,0,20,101,2.7,16.2,0,0
2018-06-13,TUE,JUN,2018,0,0,0,20,101,0.0,13.6,0,0
2018-06-14,WED,JUN,2018,0,0,0,20,101,0.0,14.7,0,0
2018-06-15,THU,JUN,2018,0,0,0,20,101,0.0,16.2,0,0
2018-06-16,FRI,JUN,2018,0,0,0,20,101,0.0,18.7,0,0
2018-06-17,SAT,JUN,2018,0,0,0,20,101,0.0,17.4,0,0
2018-06-18,SUN,JUN,2018,0,0,0,20,101,0.0,17.0,0,0
2018-06-19,MON,JUN,2018,0,0,0,20,101,0.0,18.6,0,0
2018-06-20,TUE,JUN,2018,0,0,0,20,101,0.0,20.8,0,0
2018-06-21,WED,JUN,2018,0,0,0,20,101,0.0,18.2,1,0
2018-06-22,THU,JUN,2018,0,0,0,20,101,0.0,11.5,1,0
2018-06-23,FRI,JUN,2018,0,0,0,20,101,0.0,12.6,1,0
2018-06-24,SAT,JUN,2018,0,0,0,20,101,0.0,14.4,1,0
2018-06-25,SUN,JUN,2018,0,0,0,20,101,0.0,16.0,1,0
2018-06-26,MON,JUN,2018,0,0,0,20,101,0.0,16.9,1,0
2018-06-27,TUE,JUN,2018,0,0,0,20,101,0.0,17.8,1,0
2018-06-28,WED,JUN,2018,0,0,0,20,101,0.0,18.0,0,1
2018-06-29,THU,JUN,2018,0,0,0,20,101,0.0,21.3,0,1
2018-06-30,FRI,JUN,2018,0,0,0,20,101,0.0,20.9,0,1
2018-07-01,SAT,JUL,2018,0,0,0,20,101,0.0,18.6,0,1
2018-07-02,SUN,JUL,2018,0,0,0,20,101,0.0,18.1,0,1
2018-07-03,MON,JUL,2018,0,0,0,20,101,0.0,19.9,0,1
2018-07-04,TUE,JUL,2018,0,0,0,20,101,0.4,19.7,0,1
2018-07-05,WED,JUL,2018,0,0,0,20,101,4.3,19.1,0,0
2018-07-06,THU,JUL,2018,0,0,0,20,101,0.0,20.1,0,0
2018-07-07,FRI,JUL,2018,0,0,0,20,101,0.0,18.9,0,0
2018-07-08,SAT,JUL,2018,0,0,0,20,101,0.0,19.1,0,0
2018-07-09,SUN,JUL,2018,0,0,0,20,101,0.0,19.7,0,0
2018-07-10,MON,JUL,2018,0,0,0,20,101,0.1,16.7,0,0
2018-07-11,TUE,JUL,2018,0,0,0,20,101,0.2,15.2,0,0
2018-07-12,WED,JUL,2018,0,0,0,20,101,0.0,18.5,0,0
2018-07-13,THU,JUL,2018,0,0,0,20,101,0.0,20.4,0,0
2018-07-14,FRI,JUL,2018,0,0,0,20,101,0.0,20.9,0,0
2018-07-15,SAT,JUL,2018,0,0,0,20,101,1.2,18.8,0,0
2018-07-16,SUN,JUL,2018,0,0,0,20,101,0.2,20.0,0,0
2018-07-17,MON,JUL,2018,0,0,0,20,101,0.0,21.4,0,0
2018-07-18,TUE,JUL,2018,0,0,0,20,101,0.0,20.5,0,0
2018-07-19,WED,JUL,2018,0,0,0,20,101,0.0,20.3,0,0
2018-07-20,THU,JUL,2018,0,0,0,20,101,0.0,22.4,0,0
2018-07-21,FRI,JUL,2018,0,0,0,20,101,1.5,19.4,0,0
2018-07-22,SAT,JUL,2018,0,0,0,20,101,0.1,19.0,0,0
2018-07-23,SUN,JUL,2018,0,0,0,20,101,0.0,21.5,0,0
2018-07-24,MON,JUL,2018,0,0,0,20,101,0.0,23.0,0,0
2018-07-25,TUE,JUL,2018,0,0,0,20,101,0.0,24.4,0,0
2018-07-26,WED,JUL,2018,1,0,0,20,101,0.0,24.9,1,0
2018-07-27,THU,JUL,2018,1,0,0,20,101,0.0,24.1,1,0
2018-07-28,FRI,JUL,2018,1,0,0,20,101,0.0,23.1,1,0
2018-07-29,SAT,JUL,2018,1,0,0,20,101,0.0,22.9,1,0
2018-07-30,SUN,JUL,2018,1,0,0,20,101,0.0,25.2,1,0
2018-07-31,MON,JUL,2018,1,0,0,20,101,3.3,26.3,1,0
2018-08-01,TUE,AUG,2018,1,0,0,20,101,3.1,24.1,1,0
2018-08-02,WED,AUG,2018,1,0,0,20,101,0.0,24.1,0,1
2018-08-03,THU,AUG,2018,1,0,0,20,101,0.0,26.2,0,1
2018-08-04,FRI,AUG,2018,1,0,0,20,101,0.0,26.5,0,1
2018-08-05,SAT,AUG,2018,1,0,0,20,101,0.0,24.8,0,1
2018-08-06,SUN,AUG,2018,1,0,0,20,101,0.0,24.6,0,1
2018-08-07,MON,AUG,2018,1,0,0,20,101,0.0,24.5,0,1
2018-08-08,TUE,AUG,2018,1,0,0,20,101,0.0,24.6,0,1
2018-08-09,WED,AUG,2018,1,0,0,20,101,3.1,22.4,0,0
2018-08-10,THU,AUG,2018,1,0,0,20,101,0.0,18.1,0,0
2018-08-11,FRI,AUG,2018,1,0,0,20,101,0.0,17.4,0,0
2018-08-12,SAT,AUG,2018,1,0,0,20,101,0.0,18.3,0,0
2018-08-13,SUN,AUG,2018,1,0,0,20,101,3.9,17.2,0,0
2018-08-14,MON,AUG,2018,1,0,0,20,101,0.0,18.4,0,0
2018-08-15,TUE,AUG,2018,1,0,0,20,101,0.0,18.6,0,0
2018-08-16,WED,AUG,2018,1,0,0,20,101,0.0,20.8,0,0
2018-08-17,THU,AUG,2018,1,0,0,20,101,0.0,22.9,0,0
2018-08-18,FRI,AUG,2018,1,0,0,20,101,0.0,21.3,0,0
2018-08-19,SAT,AUG,2018,1,0,0,20,101,0.0,21.4,0,0
2018-08-20,SUN,AUG,2018,1,0,0,20,101,0.0,20.9,0,0
2018-08-21,MON,AUG,2018,1,0,0,20,101,0.0,22.8,0,0
2018-08-22,TUE,AUG,2018,1,0,0,20,101,0.0,23.2,0,0
2018-08-23,WED,AUG,2018,1,0,0,20,101,3.6,21.8,1,0
2018-08-24,THU,AUG,2018,1,0,0,20,101,0.0,16.6,1,0
2018-08-25,FRI,AUG,2018,1,0,0,20,101,0.4,12.3,1,0
2018-08-26,SAT,AUG,2018,1,0,0,20,101,0.0,12.0,1,0
2018-08-27,SUN,AUG,2018,1,0,0,20,101,0.0,14.8,1,0
2018-08-28,MON,AUG,2018,1,0,0,20,101,0.0,16.9,1,0
2018-08-29,TUE,AUG,2018,1,0,0,20,101,4.1,20.0,1,0
2018-08-30,WED,AUG,2018,1,0,0,20,101,0.0,17.3,0,1
2018-08-31,THU,AUG,2018,1,0,0,20,101,0.0,15.3,0,1
2018-09-01,FRI,SEP,2018,1,0,0,20,101,0.0,15.7,0,1
2018-09-02,SAT,SEP,2018,1,0,0,20,101,0.8,15.4,0,1
2018-09-03,SUN,SEP,2018,1,0,0,20,101,1.6,16.0,0,1
2018-09-04,MON,SEP,2018,1,0,0,20,101,0.0,17.6,0,1
2018-09-05,TUE,SEP,2018,1,0,0,20,101,0.0,18.8,0,1
2018-09-06,WED,SEP,2018,1,0,0,20,101,1.2,17.8,0,0
2018-09-07,THU,SEP,2018,1,0,0,20,101,0.0,17.2,0,0
2018-09-08,FRI,SEP,2018,1,0,0,20,101,0.0,14.9,0,0
2018-09-09,SAT,SEP,2018,0,0,0,20,101,0.0,15.2,0,0
2018-09-10,SUN,SEP,2018,0,0,0,20,101,0.0,17.0,0,0
2018-09-11,MON,SEP,2018,0,0,0,20,101,0.0,17.4,0,0
2018-09-12,TUE,SEP,2018,0,0,0,20,101,0.0,19.4,0,0
2018-09-13,WED,SEP,2018,0,0,0,20,101,1.7,16.9,0,0
2018-09-14,THU,SEP,2018,0,0,0,20,101,0.4,16.2,0,0
2018-09-15,FRI,SEP,2018,0,0,0,20,101,0.0,14.5,0,0
2018-09-16,SAT,SEP,2018,0,0,0,20,101,0.0,14.5,0,0
2018-09-17,SUN,SEP,2018,0,0,0,20,101,0.0,16.2,0,0
2018-09-18,MON,SEP,2018,0,0,0,20,101,0.0,18.5,0,0
2018-09-19,TUE,SEP,2018,0,0,0,20,101,0.0,19.7,0,0
2018-09-20,WED,SEP,2018,0,0,0,20,101,0.0,19.2,0,0
2018-09-21,THU,SEP,2018,0,0,0,20,101,2.6,15.4,0,0
2018-09-22,FRI,SEP,2018,0,0,0,20,101,6.0,12.3,0,0
2018-09-23,SAT,SEP,2018,0,0,0,20,101,11.6,12.8,0,0
2018-09-24,SUN,SEP,2018,0,0,0,20,101,0.0,9.2,0,0
2018-09-25,MON,SEP,2018,0,0,0,20,101,0.0,7.1,0,0
2018-09-26,TUE,SEP,2018,0,0,0,20,101,0.0,8.4,0,0
2018-09-27,WED,SEP,2018,0,0,0,20,101,0.0,11.5,0,0
2018-09-28,THU,SEP,2018,0,0,0,20,101,0.1,12.3,0,0
2018-09-29,FRI,SEP,2018,0,0,0,20,101,0.0,8.7,0,0
2018-09-30,SAT,SEP,2018,0,0,0,20,101,0.0,8.8,0,0
2018-10-01,SUN,OCT,2018,0,0,1,20,101,0.0,9.4,0,0
2018-10-02,MON,OCT,2018,0,0,1,20,101,0.0,6.4,0,0
2018-10-03,TUE,OCT,2018,0,1,0,20,101,0.0,10.7,0,0
2018-10-04,WED,OCT,2018,0,0,0,20,101,0.0,8.5,0,0
2018-10-05,THU,OCT,2018,0,0,0,20,101,0.0,10.5,0,0
2018-10-06,FRI,OCT,2018,0,0,0,20,101,0.0,13.4,0,0
2018-10-07,SAT,OCT,2018,0,0,0,20,101,0.0,13.6,0,0
2018-10-08,SUN,OCT,2018,0,0,0,20,101,0.0,12.5,0,0
2018-10-09,MON,OCT,2018,0,0,0,20,101,0.0,11.9,0,0
2018-10-10,TUE,OCT,2018,0,0,0,20,101,0.0,12.7,0,0
2018-10-11,WED,OCT,2018,0,0,0,20,101,0.0,13.5,0,0
2018-10-12,THU,OCT,2018,0,0,0,20,101,0.0,15.0,0,0
2018-10-13,FRI,OCT,2018,0,0,0,20,101,0.0,14.3,0,0
2018-10-14,SAT,OCT,2018,0,0,0,20,101,0.0,13.1,0,0
2018-10-15,SUN,OCT,2018,0,0,0,20,101,0.0,12.4,0,0
2018-10-16,MON,OCT,2018,0,0,0,20,101,0.0,13.1,0,0
2018-10-17,TUE,OCT,2018,0,0,0,20,101,0.0,12.1,0,0
2018-10-18,WED,OCT,2018,0,0,0,20,101,0.0,12.5,0,0
2018-10-19,THU,OCT,2018,0,0,0,20,101,0.0,11.1,0,0
2018-10-20,FRI,OCT,2018,0,0,0,20,101,0.0,10.4,0,0
2018-10-21,SAT,OCT,2018,0,0,0,20,101,0.0,6.8,0,0
2018-10-22,SUN,OCT,2018,0,0,0,20,101,0.0,7.1,0,0
2018-10-23,MON,OCT,2018,0,0,0,20,101,0.0,7.1,0,0
2018-10-24,TUE,OCT,2018,0,0,0,20,101,3.3,11.4,0,0
2018-10-25,WED,OCT,2018,0,0,0,20,101,0.1,11.5,0,0
2018-10-26,THU,OCT,2018,0,0,0,20,101,2.8,9.0,0,0
2018-10-27,FRI,OCT,2018,0,0,0,20,101,0.2,5.9,0,0
2018-10-28,SAT,OCT,2018,0,0,0,20,101,4.0,4.0,0,0
2018-10-29,SUN,OCT,2018,1,0,0,20,101,0.8,4.5,0,0
2018-10-30,MON,OCT,2018,1,0,1,20,101,4.6,5.3,0,0
2018-10-31,TUE,OCT,2018,1,0,1,20,101,0.0,5.4,0,0
2018-11-01,WED,NOV,2018,1,1,0,20,101,1.5,5.5,0,0
2018-11-02,THU,NOV,2018,1,0,0,20,101,0.0,6.7,0,0
2018-11-03,FRI,NOV,2018,0,0,0,20,101,0.0,8.1,0,0
2018-11-04,SAT,NOV,2018,0,0,0,20,101,0.0,9.6,0,0
2018-11-05,SUN,NOV,2018,0,0,0,20,101,0.0,9.7,0,0
2018-11-06,MON,NOV,2018,0,0,0,20,101,0.0,7.7,0,0
2018-11-07,TUE,NOV,2018,0,0,0,20,101,0.1,7.8,0,0
2018-11-08,WED,NOV,2018,0,0,0,20,101,0.0,9.6,0,0
2018-11-09,THU,NOV,2018,0,0,0,20,101,0.0,8.3,0,0
2018-11-10,FRI,NOV,2018,0,0,0,20,101,2.4,8.9,0,0
2018-11-11,SAT,NOV,2018,0,0,0,20,101,3.2,9.6,0,0
2018-11-12,SUN,NOV,2018,0,0,0,20,101,0.2,9.7,0,0
2018-11-13,MON,NOV,2018,0,0,0,20,101,1.0,8.4,0,0
2018-11-14,TUE,NOV,2018,0,0,0,20,101,0.0,5.3,0,0
2018-11-15,WED,NOV,2018,0,0,0,20,101,0.0,4.4,0,0
2018-11-16,THU,NOV,2018,0,0,0,20,101,0.0,3.6,0,0
2018-11-17,FRI,NOV,2018,0,0,0,20,101,0.0,3.8,0,0
2018-11-18,SAT,NOV,2018,0,0,0,20,101,0.0,2.3,0,0
2018-11-19,SUN,NOV,2018,0,0,0,20,101,1.0,1.0,0,0
2018-11-20,MON,NOV,2018,0,0,0,20,101,0.0,1.3,0,0
2018-11-21,TUE,NOV,2018,0,0,0,20,101,0.0,0.7,0,0
2018-11-22,WED,NOV,2018,0,0,0,20,101,0.0,0.3,0,0
2018-11-23,THU,NOV,2018,0,0,0,20,101,1.0,-1.1,0,0
2018-11-24,FRI,NOV,2018,0,0,0,20,101,0.4,4.0,0,0
2018-11-25,SAT,NOV,2018,0,0,0,20,101,0.0,4.7,0,0
2018-11-26,SUN,NOV,2018,0,0,0,20,101,1.6,3.9,0,0
2018-11-27,MON,NOV,2018,0,0,0,20,101,0.0,2.1,0,0
2018-11-28,TUE,NOV,2018,0,0,0,20,101,0.5,1.5,0,0
2018-11-29,WED,NOV,2018,0,0,0,20,101,0.0,2.6,0,0
2018-11-30,THU,NOV,2018,0,0,0,20,101,2.6,2.3,0,0
2018-12-01,FRI,DEC,2018,0,0,0,20,101,1.2,5.8,0,0
2018-12-02,SAT,DEC,2018,0,0,0,20,101,29.2,8.7,0,0
2018-12-03,SUN,DEC,2018,0,0,0,20,101,55.5,10.4,0,0
2018-12-04,MON,DEC,2018,0,0,0,20,101,3.6,5.5,0,0
2018-12-05,TUE,DEC,2018,0,0,0,20,101,1.0,1.7,0,0
2018-12-06,WED,DEC,2018,0,0,0,20,101,0.6,7.5,0,0
2018-12-07,THU,DEC,2018,0,0,0,20,101,2.7,9.6,0,0
2018-12-08,FRI,DEC,2018,0,0,0,20,101,21.3,5.7,0,0
2018-12-09,SAT,DEC,2018,0,0,0,20,101,5.0,6.6,0,0
2018-12-10,SUN,DEC,2018,0,0,0,20,101,1.1,3.5,0,0
2018-12-11,MON,DEC,2018,0,0,0,20,101,1.6,1.9,0,0
2018-12-12,TUE,DEC,2018,0,0,0,20,101,0.0,1.7,0,0
2018-12-13,WED,DEC,2018,0,0,0,20,101,0.0,-0.7,0,0
2018-12-14,THU,DEC,2018,0,0,0,20,101,0.0,-1.0,0,0
2018-12-15,FRI,DEC,2018,0,0,0,20,101,0.0,-1.3,0,0
2018-12-16,SAT,DEC,2018,0,0,0,20,101,1.3,-1.6,0,0
2018-12-17,SUN,DEC,2018,0,0,0,20,101,0.9,1.9,0,0
2018-12-18,MON,DEC,2018,0,0,0,20,101,0.0,3.0,0,0
2018-12-19,TUE,DEC,2018,0,0,0,20,101,3.9,1.4,0,0
2018-12-20,WED,DEC,2018,0,0,0,20,101,4.8,4.6,0,0
2018-12-21,THU,DEC,2018,0,0,0,20,101,16.9,7.2,0,0
2018-12-22,FRI,DEC,2018,0,0,0,20,101,4.0,9.0,0,0
2018-12-23,SAT,DEC,2018,0,0,1,20,101,24.2,7.7,0,0
2018-12-24,SUN,DEC,2018,1,0,1,20,101,0.3,4.4,0,0
2018-12-25,MON,DEC,2018,1,1,1,20,101,0.0,-1.8,0,0
2018-12-26,TUE,DEC,2018,1,1,0,20,101,0.0,-2.3,0,0
2018-12-27,WED,DEC,2018,1,0,0,20,101,0.0,-0.5,0,0
2018-12-28,THU,DEC,2018,1,0,0,20,101,0.0,-1.5,0,0
2018-12-29,FRI,DEC,2018,1,0,0,20,101,0.4,0.1,0,0
2018-12-30,SAT,DEC,2018,1,0,1,20,101,0.3,4.4,0,0
2018-12-31,SUN,DEC,2018,1,0,1,20,101,0.3,5.0,0,0
2019-01-01,MON,JAN,2019,1,1,0,20,101,2.4,5.0,0,0
2019-01-02,TUE,JAN,2019,1,0,0,20,101,0.2,1.6,0,0
2019-01-03,WED,JAN,2019,1,0,0,20,101,0.7,-2.1,0,0
2019-01-04,THU,JAN,2019,1,0,1,20,101,2.4,0.4,0,0
2019-01-05,FRI,JAN,2019,1,0,1,20,101,4.3,2.8,0,0
2019-01-06,SAT,JAN,2019,0,1,0,20,101,1.1,4.4,0,0
2019-01-07,SUN,JAN,2019,0,0,0,20,101,3.2,3.0,0,0
2019-01-08,MON,JAN,2019,0,0,0,20,101,8.0,3.1,0,0
2019-01-09,TUE,JAN,2019,0,0,0,20,101,1.1,0.9,0,0
2019-01-10,WED,JAN,2019,0,0,0,20,101,0.0,-0.2,0,0
2019-01-11,THU,JAN,2019,0,0,0,20,101,4.1,-1.3,0,0
2019-01-12,FRI,JAN,2019,0,0,0,20,101,9.9,1.2,0,0
2019-01-13,SAT,JAN,2019,0,0,0,20,101,15.1,5.4,0,0
2019-01-14,SUN,JAN,2019,0,0,0,20,101,11.2,3.1,0,0
2019-01-15,MON,JAN,2019,0,0,0,20,101,0.8,2.6,0,0
2019-01-16,TUE,JAN,2019,0,0,0,20,101,0.3,2.9,0,0
2019-01-17,WED,JAN,2019,0,0,0,20,101,7.9,3.8,0,0
2019-01-18,THU,JAN,2019,0,0,0,20,101,0.2,-0.8,0,0
2019-01-19,FRI,JAN,2019,0,0,0,20,101,0.0,-4.0,0,0
2019-01-20,SAT,JAN,2019,0,0,0,20,101,0.0,-6.0,0,0
2019-01-21,SUN,JAN,2019,0,0,0,20,101,0.0,-5.7,0,0
2019-01-22,MON,JAN,2019,0,0,0,20,101,0.0,-5.1,0,0
2019-01-23,TUE,JAN,2019,0,0,0,20,101,0.2,-3.9,0,0
2019-01-24,WED,JAN,2019,0,0,0,20,101,0.3,-4.5,0,0
2019-01-25,THU,JAN,2019,0,0,0,20,101,1.7,-3.3,0,0
2019-01-26,FRI,JAN,2019,0,0,0,20,101,3.4,1.2,0,0
2019-01-27,SAT,JAN,2019,0,0,0,20,101,12.7,3.3,0,0
2019-01-28,SUN,JAN,2019,0,0,0,20,101,8.4,0.6,0,0
2019-01-29,MON,JAN,2019,0,0,0,20,101,0.0,-0.6,0,0
2019-01-30,TUE,JAN,2019,0,0,0,20,101,2.2,-1.3,0,0
2019-01-31,WED,JAN,2019,0,0,0,20,101,2.2,-5.4,0,0
2019-02-01,THU,FEB,2019,0,0,0,20,101,1.2,0.9,0,0
2019-02-02,FRI,FEB,2019,0,0,0,20,101,0.0,1.7,0,0
2019-02-03,SAT,FEB,2019,0,0,0,20,101,0.0,1.1,0,0
2019-02-04,SUN,FEB,2019,0,0,0,20,101,0.0,-1.2,0,0
2019-02-05,MON,FEB,2019,0,0,0,20,101,0.0,-1.1,0,0
2019-02-06,TUE,FEB,2019,0,0,0,20,101,0.0,-2.3,0,0
2019-02-07,WED,FEB,2019,0,0,0,20,101,0.7,-0.8,0,0
2019-02-08,THU,FEB,2019,0,0,0,20,101,2.2,3.8,0,0
2019-02-09,FRI,FEB,2019,0,0,0,20,101,3.4,5.0,0,0
2019-02-10,SAT,FEB,2019,0,0,0,20,101,14.6,5.2,0,0
2019-02-11,SUN,FEB,2019,0,0,0,20,101,0.7,3.1,0,0
2019-02-12,MON,FEB,2019,0,0,0,20,101,0.0,1.6,0,0
2019-02-13,TUE,FEB,2019,0,0,0,20,101,0.0,0.6,0,0
2019-02-14,WED,FEB,2019,0,0,0,20,101,0.0,1.1,0,0
2019-02-15,THU,FEB,2019,0,0,0,20,101,0.0,2.5,0,0
2019-02-16,FRI,FEB,2019,0,0,0,20,101,0.0,2.4,0,0
2019-02-17,SAT,FEB,2019,0,0,0,20,101,0.0,3.3,0,0
2019-02-18,SUN,FEB,2019,0,0,0,20,101,0.0,3.2,0,0
2019-02-19,MON,FEB,2019,0,0,0,20,101,0.0,2.6,0,0
2019-02-20,TUE,FEB,2019,0,0,0,20,101,0.0,2.2,0,0
2019-02-21,WED,FEB,2019,0,0,0,20,101,0.2,4.4,0,0
2019-02-22,THU,FEB,2019,0,0,0,20,101,0.0,8.4,0,0
2019-02-23,FRI,FEB,2019,0,0,0,20,101,0.0,3.1,0,0
2019-02-24,SAT,FEB,2019,0,0,0,20,101,0.0,2.6,0,0
2019-02-25,SUN,FEB,2019,0,0,0,20,101,0.0,4.3,0,0
2019-02-26,MON,FEB,2019,0,0,0,20,101,0.0,5.8,0,0
2019-02-27,TUE,FEB,2019,0,0,0,20,101,0.0,5.6,0,0
2019-02-28,WED,FEB,2019,0,0,0,20,101,2.0,8.0,0,0
2019-03-01,THU,MAR,2019,0,0,0,20,101,0.9,7.6,0,0
2019-03-02,FRI,MAR,2019,0,0,0,20,101,0.1,6.3,0,0
2019-03-03,SAT,MAR,2019,0,0,0,20,101,0.3,8.9,0,0
2019-03-04,SUN,MAR,2019,1,0,0,20,101,5.5,7.1,0,0
2019-03-05,MON,MAR,2019,1,0,0,20,101,6.3,4.7,0,0
2019-03-06,TUE,MAR,2019,1,0,0,20,101,0.1,7.7,0,0
2019-03-07,WED,MAR,2019,1,0,0,20,101,2.3,8.1,0,0
2019-03-08,THU,MAR,2019,1,0,0,20,101,4.1,5.7,0,0
2019-03-09,FRI,MAR,2019,0,0,0,20,101,5.4,7.4,0,0
2019-03-10,SAT,MAR,2019,0,0,0,20,101,17.5,8.6,0,0
2019-03-11,SUN,MAR,2019,0,0,0,20,101,0.6,3.6,0,0
2019-03-12,MON,MAR,2019,0,0,0,20,101,1.4,5.0,0,0
2019-03-13,TUE,MAR,2019,0,0,0,20,101,5.7,4.8,0,0
2019-03-14,WED,MAR,2019,0,0,0,20,101,17.2,4.2,0,0
2019-03-15,THU,MAR,2019,0,0,0,20,101,22.0,7.7,0,0
2019-03-16,FRI,MAR,2019,0,0,0,20,101,0.3,8.9,0,0
2019-03-17,SAT,MAR,2019,0,0,0,20,101,2.9,5.9,0,0
2019-03-18,SUN,MAR,2019,0,0,0,20,101,1.6,3.0,0,0
2019-03-19,MON,MAR,2019,0,0,0,20,101,0.0,2.8,0,0
2019-03-20,TUE,MAR,2019,0,0,0,20,101,0.0,3.3,0,0
2019-03-21,WED,MAR,2019,0,0,0,20,101,0.0,5.3,0,0
2019-03-22,THU,MAR,2019,0,0,0,20,101,0.0,7.2,0,0
2019-03-23,FRI,MAR,2019,0,0,0,20,101,0.0,8.8,0,0
2019-03-24,SAT,MAR,2019,0,0,0,20,101,0.0,7.2,0,0
2019-03-25,SUN,MAR,2019,0,0,0,20,101,0.3,4.6,0,0
2019-03-26,MON,MAR,2019,0,0,0,20,101,0.0,4.4,0,0
2019-03-27,TUE,MAR,2019,0,0,0,20,101,0.0,5.5,0,0
2019-03-28,WED,MAR,2019,0,0,0,20,101,0.0,6.2,0,0
2019-03-29,THU,MAR,2019,0,0,0,20,101,0.0,9.1,0,0
2019-03-30,FRI,MAR,2019,0,0,0,20,101,0.0,8.3,0,0
2019-03-31,SAT,MAR,2019,0,0,0,20,101,0.0,9.9,0,0
2019-04-01,SUN,APR,2019,0,0,0,20,101,0.0,9.2,0,0
2019-04-02,MON,APR,2019,0,0,0,20,101,1.6,11.0,0,0
2019-04-03,TUE,APR,2019,0,0,0,20,101,4.2,8.2,0,0
2019-04-04,WED,APR,2019,0,0,0,20,101,0.5,4.4,0,0
2019-04-05,THU,APR,2019,0,0,0,20,101,0.0,5.5,0,0
2019-04-06,FRI,APR,2019,0,0,0,20,101,0.0,8.7,0,0
